rec_id,rec_id2,GNAME,SNAME,STREET,ADD1,SUBURB,POST,STATE,DOB,AGE,PHONE,SOCID,label
rec-577-org,rec-577-dup-0,0.92,0.98,0.82,0.61,1,1,1,1,1,0,0,1
rec-1319-org,rec-1319-dup-0,0.92,1,0,1,0,1,0,1,0,1,0,1
rec-684-org,rec-684-dup-0,0.92,1,0.7,0,1,1,0,1,1,0,0,1
rec-42-org,rec-42-dup-0,0.92,1,0.82,1,1,1,0.86,0,1,1,0,1
rec-2068-org,rec-2068-dup-0,0.92,1,0.91,0.93,1,1,0.87,0,1,1,0,1
rec-3724-org,rec-3724-dup-0,0.92,1,0.91,1,1,1,0.81,1,1,1,0,1
rec-1989-org,rec-1989-dup-0,0.92,1,1,0.69,0.64,1,0,1,1,1,0,1
rec-5501-org,rec-5501-dup-0,0.92,1,1,1,1,0,0,0,1,1,0,1
rec-28-org,rec-28-dup-1,0.92,1,1,1,1,1,1,1,1,0,0,1
rec-1439-org,rec-1439-dup-0,0.93,0.88,1,1,0.92,1,1,1,1,1,0,1
rec-197-org,rec-197-dup-0,0.93,0.89,0.88,1,1,0,1,0,1,1,0,1
rec-2352-org,rec-2352-dup-0,0.93,0.93,1,1,0.92,1,0,1,0,1,0,1
rec-12560-org,rec-12560-dup-0,0.93,1,0.82,0.57,1,1,0,1,1,1,0,1
rec-2914-org,rec-2914-dup-0,0.94,0.93,1,1,1,1,1,0,1,0,0,1
rec-4166-org,rec-4166-dup-0,0.94,0.96,1,1,1,1,0.91,1,1,1,0,1
rec-13731-org,rec-13731-dup-0,0.94,1,0.7,0.98,1,1,0,1,1,1,0,1
rec-2938-org,rec-2938-dup-0,0.94,1,0.78,1,0,1,0,0,1,0,0,1
rec-10821-org,rec-10821-dup-0,0.94,1,0.91,1,1,1,0.87,1,1,1,0,1
rec-91-org,rec-91-dup-0,0.94,1,1,0.88,1,1,0,1,1,1,0,1
rec-99-org,rec-99-dup-0,0.94,1,1,0.93,1,1,0,1,0,0,0,1
rec-2426-org,rec-2426-dup-0,0.94,1,1,1,1,1,0.93,1,0,1,0,1
rec-596-org,rec-596-dup-1,0.95,0.95,1,0.99,1,1,1,0,1,0,0,1
rec-3322-org,rec-3322-dup-0,0.95,1,0.7,0,0.92,1,1,0,1,1,0,1
rec-639-org,rec-639-dup-0,0.95,1,1,0.92,1,0,0,0,1,1,0,1
rec-115-org,rec-115-dup-1,0.95,1,1,0.99,1,0,1,0,1,0,0,1
rec-2563-org,rec-2563-dup-1,0.95,1,1,1,0.76,0,0.96,0,1,1,0,1
rec-898-dup-2,rec-898-dup-1,1,0.87,0.94,0.99,1,1,0.96,0,0,1,0,1
rec-2815-dup-2,rec-2815-dup-1,1,0.9,0.91,0.94,1,1,0,1,1,1,0,1
rec-1610-dup-1,rec-1610-dup-0,1,0.91,0.65,0.54,1,0,0,0,0,1,0,1
rec-779-dup-1,rec-779-dup-0,1,0.95,1,0.99,1,1,1,0,1,0,0,1
rec-2276-dup-1,rec-2276-dup-0,1,1,1,0.84,1,0,0.93,0,1,1,0,1
rec-997-dup-1,rec-997-dup-0,0,1,0.7,0.98,0.8,1,1,0,0,0,0,1
rec-1309-dup-1,rec-1309-dup-0,0,1,1,0.7,0.91,1,1,1,0,1,0,1
rec-791-org,rec-703-dup-0,0.6,0.67,0.91,0.54,0.52,1,0.82,0,0,0,0,0
rec-790-org,rec-790-dup-0,0.71,1,1,0.96,1,1,0.96,0,1,1,0,1
rec-310-org,rec-310-dup-0,0.78,0,0.58,1,1,0,1,1,0,1,0,1
rec-731-org,rec-731-dup-0,0.78,0.96,1,0.94,1,1,1,1,1,1,0,1
rec-608-org,rec-608-dup-1,0.78,0.98,1,1,1,0,0.91,1,1,0,0,1
rec-2310-org,rec-2139-org,0.79,0.69,0.6,0.75,0.64,1,0.81,0,0,0,0,0
rec-2681-org,rec-2347-org,0.79,0.93,0.63,0.66,0.79,1,0,0,0,0,0,0
rec-7260-org,rec-7260-dup-0,0.79,1,1,1,1,1,0.96,0,0,1,0,1
rec-1816-org,rec-1303-dup-0,0.81,0.68,0.65,0.79,0.76,1,0.74,0,0,0,0,0
rec-1322-org,rec-1322-dup-0,0.84,1,0.6,0,1,1,0.96,1,1,1,0,1
rec-2710-org,rec-2710-dup-0,0.84,1,1,1,0.76,1,1,1,1,1,0,1
rec-452-org,rec-452-dup-0,0.86,1,0.93,1,1,0,1,0,1,1,0,1
rec-1683-org,rec-1683-dup-0,0.86,1,1,1,1,1,0.93,1,1,0,0,1
rec-540-org,rec-540-dup-0,0.87,0.92,1,1,1,1,1,0,0,1,0,1
rec-1421-org,rec-1190-dup-0,0.88,0.75,0.65,0.67,0.64,0,0.79,0,0,0,0,0
rec-204-org,rec-204-dup-0,0.88,0.97,1,1,1,0,0,1,1,1,0,1
rec-2630-dup-1,rec-2383-org,0.89,0.93,0.82,0.58,0.64,1,0.86,0,0,0,0,0
rec-3201-org,rec-3201-dup-0,0.89,0.96,1,1,1,1,1,1,0,1,0,1
rec-6559-org,rec-6559-dup-0,0.89,1,1,0.71,1,1,0,1,0,1,0,1
rec-3527-org,rec-3527-dup-0,0.9,1,1,1,0.79,1,1,1,1,1,0,1
rec-2537-dup-0,rec-25-dup-0,0.91,0.72,0.7,0.56,0.52,1,0.82,0,0,0,0,0
rec-440-org,rec-440-dup-0,0.91,1,0,1,1,0,1,1,1,1,0,1
rec-2017-dup-1,rec-2017-dup-0,0.91,1,0.82,0.95,0.83,0,1,1,0,1,0,1
rec-3035-org,rec-3035-dup-0,0.91,1,1,0,0.95,0,1,1,1,0,0,1
rec-1173-org,rec-1173-dup-0,0.91,1,1,0,1,0,1,0,1,0,0,1
rec-522-org,rec-522-dup-0,0.91,1,1,1,1,1,0,1,0,0,0,1
rec-939-org,rec-939-dup-0,0.92,0,1,0.96,1,1,1,0,1,1,0,1
rec-1154-org,rec-1154-dup-0,0.92,0.94,0.91,0,1,1,0,1,0,1,0,1
rec-2265-org,rec-2265-dup-1,0.92,1,0.7,1,1,1,0.87,1,1,1,0,1
rec-786-org,rec-786-dup-1,0.92,1,1,0,1,1,0.87,1,1,1,0,1
rec-7228-org,rec-7228-dup-0,0.92,1,1,0.96,1,0,0,1,0,1,0,1
rec-637-dup-0,rec-1382-org,0.93,0.64,0.8,0.59,0.79,1,0.74,0,0,0,0,0
rec-641-org,rec-641-dup-0,0.93,0.87,1,1,1,0,0.89,0,0,1,0,1
rec-810-org,rec-810-dup-0,0.93,0.91,1,0.95,1,1,1,1,1,1,0,1
rec-736-org,rec-736-dup-0,0.93,0.93,0.73,0.97,1,0,0,1,1,1,0,1
rec-1782-org,rec-1782-dup-0,0.93,0.97,0.75,1,1,1,1,1,1,0,0,1
rec-4585-org,rec-4585-dup-0,0.93,0.98,0.93,1,1,0,0.86,1,1,1,0,1
rec-1609-org,rec-1609-dup-1,0.93,1,0.55,1,1,0,0,1,1,1,0,1
rec-3403-org,rec-3403-dup-0,0.93,1,0.78,1,1,1,0.91,1,1,1,0,1
rec-2332-org,rec-2332-dup-0,0.93,1,1,0.64,1,1,0.96,0,1,0,0,1
rec-1294-org,rec-1294-dup-0,0.93,1,1,0.97,1,0,0,0,1,1,0,1
rec-1529-org,rec-1529-dup-0,0.93,1,1,0.97,1,1,1,1,1,0,0,1
rec-3835-org,rec-3835-dup-0,0.93,1,1,1,0.89,0,0.96,1,1,1,0,1
rec-1255-org,rec-1255-dup-1,0.94,0.87,0.7,1,1,1,1,0,0,1,0,1
rec-3716-dup-2,rec-3716-dup-1,0.94,0.94,1,0.97,1,1,1,1,1,0,0,1
rec-2833-org,rec-2833-dup-0,0.94,0.98,0.82,1,1,1,1,1,1,0,0,1
rec-1888-org,rec-1888-dup-0,0.94,1,0.65,1,0,1,1,1,1,1,0,1
rec-3279-org,rec-3279-dup-0,0.94,1,0.65,1,1,1,1,0,0,1,0,1
rec-127-org,rec-127-dup-0,0.94,1,1,0.93,0.49,1,0.96,0,1,0,0,1
rec-263-org,rec-154-dup-0,0.95,0.85,0.6,0.56,0.64,1,0,0,0,0,0,0
rec-4363-org,rec-4363-dup-0,0.95,0.93,1,1,0.83,0,0,1,0,1,0,1
rec-13066-org,rec-13066-dup-0,0.95,0.98,1,0.94,0.94,1,0.91,1,1,1,0,1
rec-499-org,rec-499-dup-0,0.95,0.98,1,0.97,1,1,1,1,1,1,0,1
rec-906-org,rec-906-dup-0,0.95,1,0.82,0,0.92,1,1,0,0,1,0,1
rec-1661-org,rec-1661-dup-0,0.95,1,1,0.57,0.79,1,1,0,1,1,0,1
rec-769-org,rec-769-dup-0,0.95,1,1,1,0.91,1,1,1,1,0,0,1
rec-1060-org,rec-1060-dup-1,0.95,1,1,1,1,1,0.91,1,1,0,0,1
rec-2462-dup-1,rec-2462-dup-0,0.96,0.98,0.82,0.91,0.92,1,1,0,1,0,0,1
rec-1756-dup-2,rec-1756-dup-0,1,0.89,0.87,1,1,1,0,1,1,0,0,1
rec-3536-dup-2,rec-3536-dup-0,1,0.92,1,0.93,1,0,0.96,1,1,0,0,1
rec-474-dup-1,rec-474-dup-0,1,1,0.63,0.91,1,1,1,0,1,1,0,1
rec-979-dup-2,rec-979-dup-1,1,1,0.82,0,0.79,1,0.93,1,0,1,0,1
rec-3985-dup-1,rec-3985-dup-0,1,1,1,1,1,1,0.91,1,1,0,0,1
rec-940-dup-1,rec-517-dup-0,0,0,0.91,0.76,0.64,1,0.79,0,0,0,0,0
rec-57-org,rec-1784-dup-0,0.56,0.5,0.65,0.59,0.64,1,0.74,0,0,0,0,0
rec-2952-org,rec-2952-dup-0,0.64,1,1,1,1,1,0.74,1,1,1,0,1
rec-2380-org,rec-1205-dup-0,0.65,1,0.65,0.64,0.64,1,0.79,0,0,0,0,0
rec-263-org,rec-151-dup-0,0.67,0.72,0.6,0.63,0.83,1,0,0,0,0,0,0
rec-3692-org,rec-3692-dup-2,0.75,1,1,1,1,0,0.93,0,1,0,0,1
rec-27-dup-1,rec-2515-org,0.78,0.89,0.65,0.71,0.64,1,0.84,0,0,0,0,0
rec-1631-dup-0,rec-1059-org,0.81,0.7,0.8,0.48,0.64,0,0.81,0,0,0,0,0
rec-2789-org,rec-1049-org,0.81,1,0.63,0.63,0.76,1,0.74,0,0,0,0,0
rec-4375-org,rec-4375-dup-0,0.81,1,1,0.91,1,1,1,1,1,1,0,1
rec-286-org,rec-286-dup-0,0.82,0,0.91,0,1,0,1,0,1,1,0,1
rec-2020-org,rec-2020-dup-1,0.82,1,1,0.58,1,0,1,1,1,1,0,1
rec-12413-org,rec-12413-dup-0,0.83,1,0.65,1,1,0,1,1,0,1,0,1
rec-79-org,rec-79-dup-1,0.84,0.96,1,1,1,1,0.81,0,1,0,0,1
rec-17782-org,rec-17782-dup-0,0.84,1,1,0.98,0.89,1,1,1,1,1,0,1
rec-545-org,rec-545-dup-0,0.84,1,1,1,0.79,1,1,1,1,1,0,1
rec-318-org,rec-318-dup-0,0.86,0.96,1,0.98,1,0,1,1,1,0,0,1
rec-151-org,rec-151-dup-0,0.86,1,0.65,1,1,1,1,0,1,0,0,1
rec-1765-org,rec-1765-dup-0,0.86,1,1,1,0.95,1,0.96,0,0,1,0,1
rec-2399-org,rec-2399-dup-0,0.88,1,0.82,1,1,1,0.86,1,1,1,0,1
rec-1557-org,rec-1217-org,0.89,1,0.7,0,0.68,1,0.79,0,0,0,0,0
rec-1406-org,rec-1406-dup-0,0.9,0.91,1,1,1,0,1,0,1,0,0,1
rec-1237-org,rec-1237-dup-0,0.9,0.92,1,1,1,1,0.96,1,0,1,0,1
rec-3314-org,rec-3314-dup-0,0.9,0.94,0.82,1,1,1,1,1,1,1,0,1
rec-237-org,rec-237-dup-0,0.9,0.94,0.87,1,1,1,1,1,1,1,0,1
rec-927-org,rec-927-dup-1,0.9,1,1,0.74,0,0,0.96,0,1,1,0,1
rec-3518-org,rec-3518-dup-0,0.9,1,1,1,0.68,1,0.91,1,1,1,0,1
rec-4525-org,rec-4525-dup-0,0.9,1,1,1,0.83,1,1,0,1,1,0,1
rec-505-org,rec-505-dup-0,0.91,0.93,1,1,1,1,0.96,1,0,1,0,1
rec-17861-org,rec-17861-dup-0,0.91,0.94,1,1,0.91,1,1,1,1,0,0,1
rec-3752-org,rec-3752-dup-0,0.91,0.96,1,1,1,0,1,0,1,1,0,1
rec-881-dup-0,rec-1339-org,0.92,0.79,0.65,0,0.64,1,0.81,0,0,0,0,0
rec-1041-org,rec-1041-dup-0,0.92,0.89,1,1,1,1,1,1,0,1,0,1
rec-3283-org,rec-3283-dup-1,0.92,0.93,0,0.94,1,1,1,1,1,0,0,1
rec-2363-org,rec-2363-dup-0,0.92,0.95,1,1,0.64,1,1,1,0,1,0,1
rec-828-org,rec-828-dup-0,0.92,1,1,0.89,0.95,1,1,0,1,1,0,1
rec-417-org,rec-417-dup-0,0.92,1,1,0.95,0.89,1,1,1,0,1,0,1
rec-2504-org,rec-2504-dup-0,0.93,0.87,1,1,0.91,1,1,1,1,1,0,1
rec-4680-org,rec-4680-dup-0,0.93,0.87,1,1,1,1,0.91,1,1,1,0,1
rec-34-org,rec-34-dup-0,0.93,0.9,0.82,1,0.79,1,1,1,1,0,0,1
rec-491-org,rec-491-dup-0,0.93,0.9,1,0.91,1,1,1,1,1,1,0,1
rec-2545-org,rec-2545-dup-0,0.93,0.92,1,0.59,1,0,1,1,1,1,0,1
rec-1705-org,rec-1705-dup-0,0.93,1,0,0.94,0.89,1,1,1,1,1,0,1
rec-899-org,rec-899-dup-0,0.93,1,0.6,1,1,1,1,0,1,0,0,1
rec-3835-org,rec-3835-dup-2,0.93,1,0.63,1,1,1,0.93,0,1,1,0,1
rec-1050-org,rec-1050-dup-0,0.93,1,0.7,1,1,1,1,1,1,1,0,1
rec-1577-org,rec-1577-dup-0,0.93,1,0.73,0.98,1,1,1,0,0,1,0,1
rec-2392-org,rec-2392-dup-0,0.93,1,0.75,1,1,1,1,1,1,0,0,1
rec-2659-org,rec-2659-dup-0,0.93,1,1,0,1,1,0,1,0,0,0,1
rec-2382-org,rec-2382-dup-1,0.93,1,1,0.5,1,1,1,1,1,1,0,1
rec-1479-org,rec-1479-dup-0,0.93,1,1,0.93,1,0,0.88,1,1,1,0,1
rec-1801-org,rec-1801-dup-0,0.93,1,1,0.95,1,0,0,1,1,1,0,1
rec-1971-org,rec-1971-dup-0,0.93,1,1,0.95,1,1,0,1,0,1,0,1
rec-278-org,rec-278-dup-0,0.93,1,1,1,0.95,1,0,1,1,0,0,1
rec-2086-org,rec-2086-dup-0,0.93,1,1,1,1,1,0,0,1,0,0,1
rec-1567-dup-1,rec-1315-org,0.94,0.67,0.91,0.66,0.64,1,0.75,0,0,0,0,0
rec-2040-org,rec-2040-dup-0,0.94,0.94,0.75,1,1,1,0,1,1,1,0,1
rec-3926-org,rec-3926-dup-1,0.94,0.94,1,1,1,1,0,0,1,0,0,1
rec-2638-org,rec-2638-dup-1,0.94,0.97,0.8,1,1,1,0,0,1,1,0,1
rec-12844-org,rec-12844-dup-0,0.94,0.97,1,0.97,1,1,1,1,0,0,0,1
rec-537-org,rec-1996-org,0.94,1,0.6,0.59,0.64,1,0.79,0,0,0,0,0
rec-1118-org,rec-1118-dup-0,0.94,1,1,0.65,1,1,0.96,1,1,1,0,1
rec-260-org,rec-260-dup-0,0.94,1,1,0.93,0.92,1,0,0,1,1,0,1
rec-2202-org,rec-2202-dup-1,0.95,0,1,0.98,1,0,0,0,1,0,0,1
rec-2423-org,rec-2423-dup-0,0.95,0.88,0,1,1,1,1,1,0,1,0,1
rec-2784-org,rec-2784-dup-0,0.95,0.93,0.7,0,1,1,1,1,1,1,0,1
rec-4401-org,rec-4401-dup-0,0.95,0.93,1,1,1,0,0,1,1,1,0,1
rec-3446-org,rec-3446-dup-0,0.95,0.98,0,1,1,1,1,1,1,0,0,1
rec-4372-org,rec-4372-dup-0,0.95,0.98,1,1,0.95,0,0,1,0,1,0,1
rec-1160-org,rec-1160-dup-0,0.95,1,0,1,1,1,0.93,1,1,0,0,1
rec-3839-org,rec-3839-dup-0,0.95,1,0.75,1,1,1,0.93,1,1,1,0,1
rec-1799-org,rec-1799-dup-0,0.95,1,1,1,0.79,1,0.79,1,1,1,0,1
rec-3289-dup-1,rec-3289-dup-0,0.96,0.97,1,1,1,1,1,0,1,0,0,1
rec-933-dup-0,rec-1693-dup-0,1,0.61,0.65,0.62,0.64,1,0.81,0,0,0,0,0
rec-2334-dup-1,rec-2334-dup-0,1,0.83,1,0.96,0,1,0,0,1,1,0,1
rec-595-dup-1,rec-595-dup-0,1,0.86,0.82,0.95,0.95,0,1,0,1,0,0,1
rec-1488-dup-1,rec-1488-dup-0,1,0.95,0.65,0.97,1,1,1,0,0,1,0,1
rec-2293-dup-1,rec-2293-dup-0,1,1,0.63,0,1,0,1,1,0,1,0,1
rec-3804-dup-1,rec-3804-dup-0,1,1,0.65,1,0.8,0,1,1,1,1,0,1
rec-316-dup-1,rec-316-dup-0,1,1,0.82,0,0.91,0,0,1,1,0,0,1
rec-381-dup-2,rec-381-dup-0,1,1,1,0.49,1,1,0,0,0,0,0,1
rec-786-dup-1,rec-477-dup-0,0,0,0.63,0.71,0.64,1,0.79,0,0,0,0,0
rec-40-org,rec-1858-dup-0,0.62,0.66,0.8,0.68,0.66,0,0.83,0,0,0,0,0
rec-1260-dup-0,rec-1180-org,0.63,1,0.91,0.63,0.64,1,0,0,0,0,0,0
rec-1763-org,rec-1763-dup-0,0.65,0.97,1,0.96,1,1,1,1,0,1,0,1
rec-37-dup-0,rec-361-dup-0,0.71,0,0.65,0.67,0.64,0,0.83,0,0,0,0,0
rec-2338-dup-0,rec-1739-dup-1,0.77,0.71,0.6,0.6,0.76,1,0,0,0,0,0,0
rec-430-dup-0,rec-2166-org,0.79,0.56,0.6,0.66,0.64,1,0.81,0,0,0,0,0
rec-57-org,rec-1567-org,0.79,0.63,0.7,0.56,0.68,1,0.84,0,0,0,0,0
rec-378-org,rec-378-dup-0,0.8,1,0.78,0.99,1,1,1,0,1,1,0,1
rec-2215-org,rec-2215-dup-0,0.81,0.93,0.6,1,1,1,0.93,0,1,0,0,1
rec-1752-org,rec-1752-dup-1,0.81,1,1,1,1,0,1,0,0,1,0,1
rec-1174-org,rec-1174-dup-0,0.81,1,1,1,1,1,0,1,1,0,0,1
rec-493-dup-0,rec-1977-org,0.82,0.73,0.65,0,0.76,0,0.79,0,0,0,0,0
rec-1806-org,rec-1806-dup-0,0.82,0.98,1,1,1,0,1,0,1,1,0,1
rec-1859-dup-2,rec-1859-dup-0,0.83,0.91,1,0.91,1,1,0,1,1,1,0,1
rec-2182-org,rec-117-org,0.84,0.73,0.65,0.74,0.52,1,0.81,0,0,0,0,0
rec-2580-org,rec-1966-org,0.85,0.71,0.87,0.67,0.64,0,0.83,0,0,0,0,0
rec-152-org,rec-152-dup-0,0.86,1,1,1,1,1,0.79,0,1,1,0,1
rec-2305-org,rec-2305-dup-1,0.87,0.78,1,1,1,1,1,1,1,1,0,1
rec-1471-org,rec-1471-dup-0,0.87,0.93,1,0,1,1,1,1,1,1,0,1
rec-2379-org,rec-2379-dup-0,0.89,0.89,1,0.96,1,0,1,1,0,1,0,1
rec-202-org,rec-202-dup-0,0.89,0.91,1,1,1,1,0.93,1,1,1,0,1
rec-2731-dup-1,rec-2731-dup-0,0.89,0.93,0.65,1,0.92,1,1,0,0,0,0,1
rec-3500-org,rec-3500-dup-0,0.9,0.94,1,0.99,1,1,1,1,1,1,0,1
rec-2824-org,rec-2824-dup-1,0.9,1,0.6,1,1,1,0,0,1,1,0,1
rec-261-org,rec-261-dup-1,0.9,1,0.82,0.97,1,1,0,0,1,0,0,1
rec-445-org,rec-445-dup-0,0.91,1,0.89,1,0.92,1,0.79,1,1,1,0,1
rec-2209-org,rec-2209-dup-1,0.91,1,1,1,0.89,1,1,0,1,1,0,1
rec-839-org,rec-839-dup-0,0.92,0.91,1,1,1,1,0.88,1,0,1,0,1
rec-2113-org,rec-2113-dup-0,0.92,0.92,1,0.56,1,1,0,0,1,1,0,1
rec-4059-org,rec-4059-dup-0,0.92,1,0.91,1,1,1,0.75,0,0,1,0,1
rec-226-org,rec-226-dup-0,0.92,1,1,0.94,0.81,1,1,1,1,1,0,1
rec-2478-org,rec-2478-dup-0,0.92,1,1,1,0.95,1,0.91,1,0,1,0,1
rec-3630-org,rec-3630-dup-0,0.92,1,1,1,1,0,0.91,0,1,1,0,1
rec-1153-org,rec-1153-dup-0,0.92,1,1,1,1,1,0.91,0,0,1,0,1
rec-680-org,rec-680-dup-0,0.93,0.91,0.56,1,1,1,0.96,1,0,1,0,1
rec-1425-org,rec-1425-dup-0,0.93,0.93,0.7,1,1,1,0.96,1,0,1,0,1
rec-413-org,rec-413-dup-0,0.93,0.97,1,0.72,0.91,1,1,1,1,1,0,1
rec-10484-org,rec-10484-dup-0,0.93,0.97,1,0.89,1,1,1,0,1,1,0,1
rec-4311-org,rec-4311-dup-0,0.93,1,0.63,1,1,1,0.96,1,0,1,0,1
rec-555-org,rec-555-dup-0,0.93,1,0.65,0,1,1,0.98,1,1,0,0,1
rec-96-org,rec-96-dup-0,0.93,1,0.7,0.69,1,0,0.91,0,1,1,0,1
rec-4015-org,rec-4015-dup-0,0.93,1,0.82,1,1,0,1,1,1,1,0,1
rec-14-org,rec-14-dup-0,0.93,1,0.87,0,1,1,1,0,1,0,0,1
rec-127-dup-2,rec-127-dup-0,0.93,1,1,0,0.51,1,0.88,0,1,0,0,1
rec-2727-org,rec-2727-dup-0,0.93,1,1,0.9,1,1,0,1,1,1,0,1
rec-3116-org,rec-3116-dup-0,0.94,0.91,0.7,1,1,0,0,1,1,1,0,1
rec-3819-org,rec-3819-dup-2,0.94,0.91,0.75,1,1,1,1,1,1,1,0,1
rec-3634-org,rec-3634-dup-0,0.94,0.92,1,1,1,0,0.96,1,0,1,0,1
rec-1184-org,rec-1184-dup-0,0.94,0.97,1,1,1,0,0,0,1,0,0,1
rec-823-org,rec-823-dup-2,0.94,1,0.75,1,0.8,1,1,1,1,0,0,1
rec-3095-org,rec-3095-dup-1,0.94,1,1,0,0.8,1,1,1,1,1,0,1
rec-12417-org,rec-12417-dup-0,0.94,1,1,1,1,1,0.86,1,1,1,0,1
rec-1238-org,rec-1238-dup-0,0.95,0.9,0.93,1,1,1,1,1,1,1,0,1
rec-843-org,rec-843-dup-0,0.95,1,0.58,1,1,1,0.69,0,1,0,0,1
rec-1565-org,rec-1565-dup-0,0.95,1,0.65,0,1,1,1,1,1,0,0,1
rec-2260-dup-1,rec-2260-dup-0,0.96,1,0.85,0,0,1,1,1,1,0,0,1
rec-2231-dup-1,rec-2231-dup-0,1,0.79,0.7,1,0.52,1,0,1,1,1,0,1
rec-3915-dup-1,rec-3915-dup-0,1,1,0.65,0,0.91,1,0.96,1,1,0,0,1
rec-2867-org,rec-2855-org,1,1,0.7,0.61,0.68,1,0.79,0,0,0,0,0
rec-3669-dup-1,rec-3669-dup-0,0,0.95,0.7,1,0.94,0,1,0,1,1,0,1
rec-289-org,rec-1878-dup-1,0.56,0.59,0.63,0.7,0.64,1,0.81,0,0,0,0,0
rec-680-dup-0,rec-1513-dup-0,0.62,0.61,0.65,0,0.52,0,0.79,0,0,0,0,0
rec-1241-dup-0,rec-1218-dup-0,0.63,0.68,0.6,0.53,0.64,1,0,0,0,0,0,0
rec-908-org,rec-908-dup-0,0.65,1,0.82,0,1,1,1,1,1,0,0,1
rec-8015-org,rec-8015-dup-0,0.66,1,0.83,1,1,1,0.93,0,1,1,0,1
rec-2674-org,rec-2674-dup-0,0.69,1,0.7,1,1,1,1,1,1,1,0,1
rec-2448-org,rec-2448-dup-0,0.71,1,1,0.96,1,1,1,1,1,0,0,1
rec-100-org,rec-100-dup-2,0.72,1,1,1,0.91,1,1,0,1,1,0,1
rec-1038-org,rec-1028-org,0.76,0.64,0.65,0.63,0.64,1,0.88,0,0,0,0,0
rec-2830-org,rec-2830-dup-2,0.78,1,0,0.89,1,1,1,1,1,1,0,1
rec-633-org,rec-633-dup-0,0.78,1,1,0.99,1,0,1,1,1,1,0,1
rec-2577-dup-0,rec-1768-dup-1,0.79,0.98,1,0,0.68,0,0,0,0,0,0,0
rec-2410-org,rec-2410-dup-0,0.81,0.87,1,0.98,1,1,0,0,1,1,0,1
rec-2464-org,rec-2464-dup-0,0.81,1,0.91,1,0.79,1,1,1,0,1,0,1
rec-1891-org,rec-1891-dup-0,0.82,1,0.56,1,1,0,1,0,1,1,0,1
rec-1068-org,rec-1068-dup-0,0.84,0.85,1,0,1,0,0,1,1,1,0,1
rec-12423-org,rec-12423-dup-0,0.84,1,1,0,0.95,1,1,0,1,0,0,1
rec-1971-org,rec-1971-dup-0,0.84,1,1,0,1,1,1,1,1,1,0,1
rec-388-org,rec-1416-org,0.86,0.66,0.91,0.66,0,1,0.84,0,0,0,0,0
rec-25-org,rec-2391-org,0.86,0.93,0.75,0.64,0.66,1,0.79,0,0,0,0,0
rec-3273-org,rec-3273-dup-0,0.86,1,0.81,0.99,1,1,1,1,1,0,0,1
rec-2437-org,rec-2437-dup-0,0.86,1,1,1,0.8,0,1,1,1,1,0,1
rec-7-dup-0,rec-456-dup-0,0.87,0.66,0.6,0.67,0.79,1,0.79,0,0,0,0,0
rec-4428-org,rec-4428-dup-0,0.87,0.94,1,0.91,0.95,1,0,1,1,1,0,1
rec-1332-org,rec-1332-dup-0,0.87,1,0.65,1,1,1,1,1,1,0,0,1
rec-4726-org,rec-4726-dup-0,0.88,1,1,1,0.92,1,1,1,0,1,0,1
rec-1328-org,rec-1328-dup-0,0.89,0.92,0.7,1,0.89,0,1,1,1,1,0,1
rec-3450-org,rec-3450-dup-0,0.9,1,0.82,1,1,1,1,1,0,1,0,1
rec-1373-org,rec-1373-dup-0,0.9,1,1,0.65,1,1,0,1,1,1,0,1
rec-2120-org,rec-2120-dup-0,0.91,0.89,1,0.96,1,1,1,0,1,1,0,1
rec-1443-org,rec-1443-dup-0,0.91,0.95,1,1,1,1,0.91,1,1,0,0,1
rec-3199-org,rec-3199-dup-0,0.91,1,1,1,0.91,0,1,1,1,0,0,1
rec-1137-org,rec-1137-dup-0,0.91,1,1,1,1,0,0.91,1,1,0,0,1
rec-3947-org,rec-3947-dup-1,0.91,1,1,1,1,1,0.91,1,0,0,0,1
rec-673-org,rec-673-dup-0,0.92,0,1,1,1,0,0.98,1,0,1,0,1
rec-728-org,rec-728-dup-0,0.92,0.91,0.65,1,1,1,1,1,1,1,0,1
rec-589-org,rec-589-dup-0,0.92,0.96,1,0.94,1,1,0.81,1,1,0,0,1
rec-251-org,rec-251-dup-0,0.92,0.98,1,0,1,1,1,1,0,1,0,1
rec-1918-org,rec-1918-dup-0,0.92,1,0,0.75,1,1,0.93,1,1,1,0,1
rec-1555-dup-1,rec-1555-dup-0,0.92,1,0.78,1,0.49,1,0.93,1,1,0,0,1
rec-1658-org,rec-1658-dup-0,0.92,1,1,0,1,1,0.93,1,0,1,0,1
rec-1426-org,rec-1426-dup-1,0.92,1,1,0.56,1,1,0.91,1,1,1,0,1
rec-870-org,rec-870-dup-0,0.92,1,1,0.98,1,1,1,1,1,1,0,1
rec-1489-org,rec-1489-dup-0,0.92,1,1,1,1,1,0.93,0,1,1,0,1
rec-1222-org,rec-1222-dup-0,0.93,0,1,0.99,1,1,1,0,1,0,0,1
rec-1879-org,rec-1879-dup-0,0.93,0.89,1,1,1,1,0,0,0,1,0,1
rec-2310-org,rec-2310-dup-0,0.93,0.89,1,1,1,1,1,1,1,0,0,1
rec-2804-org,rec-2804-dup-0,0.93,0.93,0.82,1,1,0,0.96,1,0,1,0,1
